addpd, FUNCTION, (addpdInstr), SSE/AVX Instruction, SSE
vpackuswb, FUNCTION, (vpackuswbInstr), SSE/AVX Instruction, SSE
vpaddb, FUNCTION, (vpaddbInstr), SSE/AVX Instruction, SSE
vpaddd, FUNCTION, (vpadddInstr), SSE/AVX Instruction, SSE
vpaddq, FUNCTION, (vpaddqInstr), SSE/AVX Instruction, SSE
vpaddsb, FUNCTION, (vpaddsbInstr), SSE/AVX Instruction, SSE
vpaddsw, FUNCTION, (vpaddswInstr), SSE/AVX Instruction, SSE
vpaddusb, FUNCTION, (vpaddusbInstr), SSE/AVX Instruction, SSE
vpaddusw, FUNCTION, (vpadduswInstr), SSE/AVX Instruction, SSE
vpaddw, FUNCTION, (vpaddwInstr), SSE/AVX Instruction, SSE
vpalignr, FUNCTION, (vpalignrInstr), SSE/AVX Instruction, SSE
vpand, FUNCTION, (vpandInstr), SSE/AVX Instruction, SSE
vpandn, FUNCTION, (vpandnInstr), SSE/AVX Instruction, SSE
vpavgb, FUNCTION, (vpavgbInstr), SSE/AVX Instruction, SSE
vpavgw, FUNCTION, (vpavgwInstr), SSE/AVX Instruction, SSE
vpblendd, FUNCTION, (vpblenddInstr), SSE/AVX Instruction, SSE
vpblendvb, FUNCTION, (vpblendvbInstr), SSE/AVX Instruction, SSE
vpblendw, FUNCTION, (vpblendwInstr), SSE/AVX Instruction, SSE
vpbroadcastb, FUNCTION, (vpbroadcastbInstr), SSE/AVX Instruction, SSE
vpbroadcastd, FUNCTION, (vpbroadcastdInstr), SSE/AVX Instruction, SSE
vpbroadcastq, FUNCTION, (vpbroadcastqInstr), SSE/AVX Instruction, SSE
vpbroadcastw, FUNCTION, (vpbroadcastwInstr), SSE/AVX Instruction, SSE
vpclmulqdq, FUNCTION, (vpclmulqdqInstr), SSE/AVX Instruction, SSE
vpcmov, FUNCTION, (vpcmovInstr), SSE/AVX Instruction, SSE
vpcmpeqb, FUNCTION, (vpcmpeqbInstr), SSE/AVX Instruction, SSE
vpcmpeqd, FUNCTION, (vpcmpeqdInstr), SSE/AVX Instruction, SSE
vpcmpeqq, FUNCTION, (vpcmpeqqInstr), SSE/AVX Instruction, SSE
vpcmpeqw, FUNCTION, (vpcmpeqwInstr), SSE/AVX Instruction, SSE
vpcmpestri, FUNCTION, (vpcmpestriInstr), SSE/AVX Instruction, SSE
vpcmpestrm, FUNCTION, (vpcmpestrmInstr), SSE/AVX Instruction, SSE
vpcmpgtb, FUNCTION, (vpcmpgtbInstr), SSE/AVX Instruction, SSE
vpcmpgtd, FUNCTION, (vpcmpgtdInstr), SSE/AVX Instruction, SSE
vpcmpgtq, FUNCTION, (vpcmpgtqInstr), SSE/AVX Instruction, SSE
vpcmpgtw, FUNCTION, (vpcmpgtwInstr), SSE/AVX Instruction, SSE
vpcmpistri, FUNCTION, (vpcmpistriInstr), SSE/AVX Instruction, SSE
vpcmpistrm, FUNCTION, (vpcmpistrmInstr), SSE/AVX Instruction, SSE
vpcomb, FUNCTION, (vpcombInstr), SSE/AVX Instruction, SSE
vpcomd, FUNCTION, (vpcomdInstr), SSE/AVX Instruction, SSE
vpcomq, FUNCTION, (vpcomqInstr), SSE/AVX Instruction, SSE
vpcomub, FUNCTION, (vpcomubInstr), SSE/AVX Instruction, SSE
vpcomud, FUNCTION, (vpcomudInstr), SSE/AVX Instruction, SSE
vpcomuq, FUNCTION, (vpcomuqInstr), SSE/AVX Instruction, SSE
vpcomuw, FUNCTION, (vpcomuwInstr), SSE/AVX Instruction, SSE
vpcomw, FUNCTION, (vpcomwInstr), SSE/AVX Instruction, SSE
vperm2f128, FUNCTION, (vperm2f128Instr), SSE/AVX Instruction, SSE
vperm2i128, FUNCTION, (vperm2i128Instr), SSE/AVX Instruction, SSE
vpermd, FUNCTION, (vpermdInstr), SSE/AVX Instruction, SSE
vpermil2pd, FUNCTION, (vpermil2pdInstr), SSE/AVX Instruction, SSE
vpermil2ps, FUNCTION, (vpermil2psInstr), SSE/AVX Instruction, SSE
vpermilpd, FUNCTION, (vpermilpdInstr), SSE/AVX Instruction, SSE
vpermilps, FUNCTION, (vpermilpsInstr), SSE/AVX Instruction, SSE
vpermpd, FUNCTION, (vpermpdInstr), SSE/AVX Instruction, SSE
vpermps, FUNCTION, (vpermpsInstr), SSE/AVX Instruction, SSE
vpermq, FUNCTION, (vpermqInstr), SSE/AVX Instruction, SSE
vpextrb, FUNCTION, (vpextrbInstr), SSE/AVX Instruction, SSE
vpextrd, FUNCTION, (vpextrdInstr), SSE/AVX Instruction, SSE
vpextrq, FUNCTION, (vpextrqInstr), SSE/AVX Instruction, SSE
vpextrw, FUNCTION, (vpextrwInstr), SSE/AVX Instruction, SSE
vpgatherdd, FUNCTION, (vpgatherddInstr), SSE/AVX Instruction, SSE
vpgatherdq, FUNCTION, (vpgatherdqInstr), SSE/AVX Instruction, SSE
vpgatherqd, FUNCTION, (vpgatherqdInstr), SSE/AVX Instruction, SSE
vpgatherqq, FUNCTION, (vpgatherqqInstr), SSE/AVX Instruction, SSE
vphaddbd, FUNCTION, (vphaddbdInstr), SSE/AVX Instruction, SSE
vphaddbq, FUNCTION, (vphaddbqInstr), SSE/AVX Instruction, SSE
vphaddbw, FUNCTION, (vphaddbwInstr), SSE/AVX Instruction, SSE
vphaddd, FUNCTION, (vphadddInstr), SSE/AVX Instruction, SSE
vphadddq, FUNCTION, (vphadddqInstr), SSE/AVX Instruction, SSE
vphaddsw, FUNCTION, (vphaddswInstr), SSE/AVX Instruction, SSE
vphaddubd, FUNCTION, (vphaddubdInstr), SSE/AVX Instruction, SSE
vphaddubq, FUNCTION, (vphaddubqInstr), SSE/AVX Instruction, SSE
vphaddubw, FUNCTION, (vphaddubwInstr), SSE/AVX Instruction, SSE
vphaddudq, FUNCTION, (vphaddudqInstr), SSE/AVX Instruction, SSE
vphadduwd, FUNCTION, (vphadduwdInstr), SSE/AVX Instruction, SSE
vphadduwq, FUNCTION, (vphadduwqInstr), SSE/AVX Instruction, SSE
vphaddw, FUNCTION, (vphaddwInstr), SSE/AVX Instruction, SSE
vphaddwd, FUNCTION, (vphaddwdInstr), SSE/AVX Instruction, SSE
vphaddwq, FUNCTION, (vphaddwqInstr), SSE/AVX Instruction, SSE
vphminposuw, FUNCTION, (vphminposuwInstr), SSE/AVX Instruction, SSE
vphsubbw, FUNCTION, (vphsubbwInstr), SSE/AVX Instruction, SSE
vphsubd, FUNCTION, (vphsubdInstr), SSE/AVX Instruction, SSE
vphsubdq, FUNCTION, (vphsubdqInstr), SSE/AVX Instruction, SSE
vphsubsw, FUNCTION, (vphsubswInstr), SSE/AVX Instruction, SSE
vphsubw, FUNCTION, (vphsubwInstr), SSE/AVX Instruction, SSE
vphsubwd, FUNCTION, (vphsubwdInstr), SSE/AVX Instruction, SSE
vpinsrb, FUNCTION, (vpinsrbInstr), SSE/AVX Instruction, SSE
vpinsrd, FUNCTION, (vpinsrdInstr), SSE/AVX Instruction, SSE
vpinsrq, FUNCTION, (vpinsrqInstr), SSE/AVX Instruction, SSE
vpinsrw, FUNCTION, (vpinsrwInstr), SSE/AVX Instruction, SSE
vpmacsdd, FUNCTION, (vpmacsddInstr), SSE/AVX Instruction, SSE
vpmacsdqh, FUNCTION, (vpmacsdqhInstr), SSE/AVX Instruction, SSE
vpmacsdql, FUNCTION, (vpmacsdqlInstr), SSE/AVX Instruction, SSE
vpmacssdd, FUNCTION, (vpmacssddInstr), SSE/AVX Instruction, SSE
vpmacssdqh, FUNCTION, (vpmacssdqhInstr), SSE/AVX Instruction, SSE
vpmacssdql, FUNCTION, (vpmacssdqlInstr), SSE/AVX Instruction, SSE
vpmacsswd, FUNCTION, (vpmacsswdInstr), SSE/AVX Instruction, SSE
vpmacssww, FUNCTION, (vpmacsswwInstr), SSE/AVX Instruction, SSE
vpmacswd, FUNCTION, (vpmacswdInstr), SSE/AVX Instruction, SSE
vpmacsww, FUNCTION, (vpmacswwInstr), SSE/AVX Instruction, SSE
vpmadcsswd, FUNCTION, (vpmadcsswdInstr), SSE/AVX Instruction, SSE
vpmadcswd, FUNCTION, (vpmadcswdInstr), SSE/AVX Instruction, SSE
vpmaddubsw, FUNCTION, (vpmaddubswInstr), SSE/AVX Instruction, SSE
vpmaddwd, FUNCTION, (vpmaddwdInstr), SSE/AVX Instruction, SSE
vpmaskmovd, FUNCTION, (vpmaskmovdInstr), SSE/AVX Instruction, SSE
vpmaskmovq, FUNCTION, (vpmaskmovqInstr), SSE/AVX Instruction, SSE
vpmaxsb, FUNCTION, (vpmaxsbInstr), SSE/AVX Instruction, SSE
vpmaxsd, FUNCTION, (vpmaxsdInstr), SSE/AVX Instruction, SSE
vpmaxsw, FUNCTION, (vpmaxswInstr), SSE/AVX Instruction, SSE
vpmaxub, FUNCTION, (vpmaxubInstr), SSE/AVX Instruction, SSE
vpmaxud, FUNCTION, (vpmaxudInstr), SSE/AVX Instruction, SSE
vpmaxuw, FUNCTION, (vpmaxuwInstr), SSE/AVX Instruction, SSE
vpminsb, FUNCTION, (vpminsbInstr), SSE/AVX Instruction, SSE
vpminsd, FUNCTION, (vpminsdInstr), SSE/AVX Instruction, SSE
vpminsw, FUNCTION, (vpminswInstr), SSE/AVX Instruction, SSE
vpminub, FUNCTION, (vpminubInstr), SSE/AVX Instruction, SSE
vpminud, FUNCTION, (vpminudInstr), SSE/AVX Instruction, SSE
vpminuw, FUNCTION, (vpminuwInstr), SSE/AVX Instruction, SSE
vpmovmskb, FUNCTION, (vpmovmskbInstr), SSE/AVX Instruction, SSE
vpmovsxbd, FUNCTION, (vpmovsxbdInstr), SSE/AVX Instruction, SSE
vpmovsxbq, FUNCTION, (vpmovsxbqInstr), SSE/AVX Instruction, SSE
vpmovsxbw, FUNCTION, (vpmovsxbwInstr), SSE/AVX Instruction, SSE
vpmovsxdq, FUNCTION, (vpmovsxdqInstr), SSE/AVX Instruction, SSE
vpmovsxwd, FUNCTION, (vpmovsxwdInstr), SSE/AVX Instruction, SSE
vpmovsxwq, FUNCTION, (vpmovsxwqInstr), SSE/AVX Instruction, SSE
vpmovzxbd, FUNCTION, (vpmovzxbdInstr), SSE/AVX Instruction, SSE
vpmovzxbq, FUNCTION, (vpmovzxbqInstr), SSE/AVX Instruction, SSE
vpmovzxbw, FUNCTION, (vpmovzxbwInstr), SSE/AVX Instruction, SSE
vpmovzxdq, FUNCTION, (vpmovzxdqInstr), SSE/AVX Instruction, SSE
vpmovzxwd, FUNCTION, (vpmovzxwdInstr), SSE/AVX Instruction, SSE
vpmovzxwq, FUNCTION, (vpmovzxwqInstr), SSE/AVX Instruction, SSE
vpmuldq, FUNCTION, (vpmuldqInstr), SSE/AVX Instruction, SSE
vpmulhrsw, FUNCTION, (vpmulhrswInstr), SSE/AVX Instruction, SSE
vpmulhuw, FUNCTION, (vpmulhuwInstr), SSE/AVX Instruction, SSE
vpmulhw, FUNCTION, (vpmulhwInstr), SSE/AVX Instruction, SSE
vpmulld, FUNCTION, (vpmulldInstr), SSE/AVX Instruction, SSE
vpmullw, FUNCTION, (vpmullwInstr), SSE/AVX Instruction, SSE
vpmuludq, FUNCTION, (vpmuludqInstr), SSE/AVX Instruction, SSE
vpor, FUNCTION, (vporInstr), SSE/AVX Instruction, SSE
vpperm, FUNCTION, (vppermInstr), SSE/AVX Instruction, SSE
vprotb, FUNCTION, (vprotbInstr), SSE/AVX Instruction, SSE
vprotd, FUNCTION, (vprotdInstr), SSE/AVX Instruction, SSE
vprotq, FUNCTION, (vprotqInstr), SSE/AVX Instruction, SSE
vprotw, FUNCTION, (vprotwInstr), SSE/AVX Instruction, SSE
vpsadbw, FUNCTION, (vpsadbwInstr), SSE/AVX Instruction, SSE
vpshab, FUNCTION, (vpshabInstr), SSE/AVX Instruction, SSE
vpshad, FUNCTION, (vpshadInstr), SSE/AVX Instruction, SSE
vpshaq, FUNCTION, (vpshaqInstr), SSE/AVX Instruction, SSE
vpshaw, FUNCTION, (vpshawInstr), SSE/AVX Instruction, SSE
vpshlb, FUNCTION, (vpshlbInstr), SSE/AVX Instruction, SSE
vpshld, FUNCTION, (vpshldInstr), SSE/AVX Instruction, SSE
vpshlq, FUNCTION, (vpshlqInstr), SSE/AVX Instruction, SSE
vpshlw, FUNCTION, (vpshlwInstr), SSE/AVX Instruction, SSE
vpshufb, FUNCTION, (vpshufbInstr), SSE/AVX Instruction, SSE
vpshufd, FUNCTION, (vpshufdInstr), SSE/AVX Instruction, SSE
vpshufhw, FUNCTION, (vpshufhwInstr), SSE/AVX Instruction, SSE
vpshuflw, FUNCTION, (vpshuflwInstr), SSE/AVX Instruction, SSE
vpsignb, FUNCTION, (vpsignbInstr), SSE/AVX Instruction, SSE
vpsignd, FUNCTION, (vpsigndInstr), SSE/AVX Instruction, SSE
vpsignw, FUNCTION, (vpsignwInstr), SSE/AVX Instruction, SSE
vpslld, FUNCTION, (vpslldInstr), SSE/AVX Instruction, SSE
vpslldq, FUNCTION, (vpslldqInstr), SSE/AVX Instruction, SSE
vpsllq, FUNCTION, (vpsllqInstr), SSE/AVX Instruction, SSE
vpsllvd, FUNCTION, (vpsllvdInstr), SSE/AVX Instruction, SSE
vpsllvq, FUNCTION, (vpsllvqInstr), SSE/AVX Instruction, SSE
vpsllw, FUNCTION, (vpsllwInstr), SSE/AVX Instruction, SSE
vpsrad, FUNCTION, (vpsradInstr), SSE/AVX Instruction, SSE
vpsravd, FUNCTION, (vpsravdInstr), SSE/AVX Instruction, SSE
vpsraw, FUNCTION, (vpsrawInstr), SSE/AVX Instruction, SSE
vpsrld, FUNCTION, (vpsrldInstr), SSE/AVX Instruction, SSE
vpsrldq, FUNCTION, (vpsrldqInstr), SSE/AVX Instruction, SSE
vpsrlq, FUNCTION, (vpsrlqInstr), SSE/AVX Instruction, SSE
vpsrlvd, FUNCTION, (vpsrlvdInstr), SSE/AVX Instruction, SSE
vpsrlvq, FUNCTION, (vpsrlvqInstr), SSE/AVX Instruction, SSE
vpsrlw, FUNCTION, (vpsrlwInstr), SSE/AVX Instruction, SSE
vpsubb, FUNCTION, (vpsubbInstr), SSE/AVX Instruction, SSE
vpsubd, FUNCTION, (vpsubdInstr), SSE/AVX Instruction, SSE
vpsubq, FUNCTION, (vpsubqInstr), SSE/AVX Instruction, SSE
vpsubsb, FUNCTION, (vpsubsbInstr), SSE/AVX Instruction, SSE
vpsubsw, FUNCTION, (vpsubswInstr), SSE/AVX Instruction, SSE
vpsubusb, FUNCTION, (vpsubusbInstr), SSE/AVX Instruction, SSE
vpsubusw, FUNCTION, (vpsubuswInstr), SSE/AVX Instruction, SSE
vpsubw, FUNCTION, (vpsubwInstr), SSE/AVX Instruction, SSE
vptest, FUNCTION, (vptestInstr), SSE/AVX Instruction, SSE
vpunpckhbw, FUNCTION, (vpunpckhbwInstr), SSE/AVX Instruction, SSE
vpunpckhdq, FUNCTION, (vpunpckhdqInstr), SSE/AVX Instruction, SSE
vpunpckhqdq, FUNCTION, (vpunpckhqdqInstr), SSE/AVX Instruction, SSE
vpunpckhwd, FUNCTION, (vpunpckhwdInstr), SSE/AVX Instruction, SSE
vpunpcklbw, FUNCTION, (vpunpcklbwInstr), SSE/AVX Instruction, SSE
vpunpckldq, FUNCTION, (vpunpckldqInstr), SSE/AVX Instruction, SSE
vpunpcklqdq, FUNCTION, (vpunpcklqdqInstr), SSE/AVX Instruction, SSE
vpunpcklwd, FUNCTION, (vpunpcklwdInstr), SSE/AVX Instruction, SSE
vpxor, FUNCTION, (vpxorInstr), SSE/AVX Instruction, SSE
vrcpps, FUNCTION, (vrcppsInstr), SSE/AVX Instruction, SSE
vrcpss, FUNCTION, (vrcpssInstr), SSE/AVX Instruction, SSE
vroundpd, FUNCTION, (vroundpdInstr), SSE/AVX Instruction, SSE
vroundps, FUNCTION, (vroundpsInstr), SSE/AVX Instruction, SSE
vroundsd, FUNCTION, (vroundsdInstr), SSE/AVX Instruction, SSE
vroundss, FUNCTION, (vroundssInstr), SSE/AVX Instruction, SSE
vrsqrtps, FUNCTION, (vrsqrtpsInstr), SSE/AVX Instruction, SSE
vrsqrtss, FUNCTION, (vrsqrtssInstr), SSE/AVX Instruction, SSE
vshufpd, FUNCTION, (vshufpdInstr), SSE/AVX Instruction, SSE
vshufps, FUNCTION, (vshufpsInstr), SSE/AVX Instruction, SSE
vsqrtpd, FUNCTION, (vsqrtpdInstr), SSE/AVX Instruction, SSE
vsqrtps, FUNCTION, (vsqrtpsInstr), SSE/AVX Instruction, SSE
vsqrtsd, FUNCTION, (vsqrtsdInstr), SSE/AVX Instruction, SSE
vsqrtss, FUNCTION, (vsqrtssInstr), SSE/AVX Instruction, SSE
vstmxcsr, FUNCTION, (vstmxcsrInstr), SSE/AVX Instruction, SSE
vsubpd, FUNCTION, (vsubpdInstr), SSE/AVX Instruction, SSE
vsubps, FUNCTION, (vsubpsInstr), SSE/AVX Instruction, SSE
vsubsd, FUNCTION, (vsubsdInstr), SSE/AVX Instruction, SSE
vsubss, FUNCTION, (vsubssInstr), SSE/AVX Instruction, SSE
vtestpd, FUNCTION, (vtestpdInstr), SSE/AVX Instruction, SSE
vtestps, FUNCTION, (vtestpsInstr), SSE/AVX Instruction, SSE
vucomisd, FUNCTION, (vucomisdInstr), SSE/AVX Instruction, SSE
vucomiss, FUNCTION, (vucomissInstr), SSE/AVX Instruction, SSE
vunpckhpd, FUNCTION, (vunpckhpdInstr), SSE/AVX Instruction, SSE
vunpckhps, FUNCTION, (vunpckhpsInstr), SSE/AVX Instruction, SSE
vunpcklpd, FUNCTION, (vunpcklpdInstr), SSE/AVX Instruction, SSE
vunpcklps, FUNCTION, (vunpcklpsInstr), SSE/AVX Instruction, SSE
vxorpd, FUNCTION, (vxorpdInstr), SSE/AVX Instruction, SSE
vxorps, FUNCTION, (vxorpsInstr), SSE/AVX Instruction, SSE
vzeroall, FUNCTION, (vzeroallInstr), SSE/AVX Instruction, SSE
vzeroupper, FUNCTION, (vzeroupperInstr), SSE/AVX Instruction, SSE
xgetbv, FUNCTION, (xgetbvInstr), SSE/AVX Instruction, SSE
xorpd, FUNCTION, (xorpdInstr), SSE/AVX Instruction, SSE
xorps, FUNCTION, (xorpsInstr), SSE/AVX Instruction, SSE
xrstor, FUNCTION, (xrstorInstr), SSE/AVX Instruction, SSE
xrstors, FUNCTION, (xrstorsInstr), SSE/AVX Instruction, SSE
xsave, FUNCTION, (xsaveInstr), SSE/AVX Instruction, SSE
xsavec, FUNCTION, (xsavecInstr), SSE/AVX Instruction, SSE
xsaveopt, FUNCTION, (xsaveoptInstr), SSE/AVX Instruction, SSE
xsaves, FUNCTION, (xsavesInstr), SSE/AVX Instruction, SSE
xsetbv, FUNCTION, (xsetbvInstr), SSE/AVX Instruction, SSE
